[rosmaster.main][INFO] 2018-10-14 10:29:44,923: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-10-14 10:29:44,924: Starting ROS Master Node
[rosmaster.master][INFO] 2018-10-14 10:41:59,834: -SERVICE [/knightcar/lane_filter_node/set_logger_level] /knightcar/lane_filter_node rosrpc://knightcar.local:33495
[rosmaster.master][INFO] 2018-10-14 10:41:59,840: -SERVICE [/knightcar/inverse_kinematics_node/set_radius] /knightcar/inverse_kinematics_node rosrpc://knightcar.local:40662
[rosmaster.master][INFO] 2018-10-14 10:41:59,840: -SERVICE [/knightcar/inverse_kinematics_node/set_gain] /knightcar/inverse_kinematics_node rosrpc://knightcar.local:40662
[rosmaster.master][INFO] 2018-10-14 10:41:59,841: -SERVICE [/knightcar/inverse_kinematics_node/set_limit] /knightcar/inverse_kinematics_node rosrpc://knightcar.local:40662
[rosmaster.master][INFO] 2018-10-14 10:41:59,841: -SERVICE [/knightcar/inverse_kinematics_node/set_trim] /knightcar/inverse_kinematics_node rosrpc://knightcar.local:40662
[rosmaster.master][INFO] 2018-10-14 10:41:59,842: -PUB [/knightcar/anti_instagram_node/click] /knightcar/joy_mapper_node http://knightcar.local:42974/
[rosmaster.master][INFO] 2018-10-14 10:41:59,843: -PUB [/knightcar/ground_projection/lineseglist_out] /knightcar/ground_projection http://knightcar.local:40085/
[rosmaster.master][INFO] 2018-10-14 10:41:59,844: -SERVICE [/knightcar/lane_filter_node/get_loggers] /knightcar/lane_filter_node rosrpc://knightcar.local:33495
[rosmaster.master][INFO] 2018-10-14 10:41:59,855: -SERVICE [/knightcar/inverse_kinematics_node/save_calibration] /knightcar/inverse_kinematics_node rosrpc://knightcar.local:40662
[rosmaster.master][INFO] 2018-10-14 10:41:59,858: -PUB [/knightcar/static_object_detector_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,859: -PUB [/rosout] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,861: -PUB [/rosout] /knightcar/joy_node http://knightcar.local:45230/
[rosmaster.master][INFO] 2018-10-14 10:41:59,867: -SERVICE [/knightcar/joy_mapper_node/set_logger_level] /knightcar/joy_mapper_node rosrpc://knightcar.local:40422
[rosmaster.master][INFO] 2018-10-14 10:41:59,873: -SUB [/knightcar/line_detector_node/segment_list] /knightcar/ground_projection http://knightcar.local:40085/
[rosmaster.master][INFO] 2018-10-14 10:41:59,876: -PUB [/knightcar/line_detector_node/segment_list] /knightcar/line_detector_node http://knightcar.local:41714/
[rosmaster.master][INFO] 2018-10-14 10:41:59,877: -PUB [/rosout] /knightcar/line_detector_node http://knightcar.local:41714/
[rosmaster.master][INFO] 2018-10-14 10:41:59,879: -SERVICE [/knightcar/joy_mapper_node/get_loggers] /knightcar/joy_mapper_node rosrpc://knightcar.local:40422
[rosmaster.master][INFO] 2018-10-14 10:41:59,883: -PUB [/knightcar/stop_line_filter_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,884: -PUB [/knightcar/apriltag_detector_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,885: -PUB [/knightcar/line_detector_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,886: -PUB [/knightcar/led_emitter_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,886: -PUB [/knightcar/lane_filter_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,887: -PUB [/knightcar/camera_node/framerate_high_switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,887: -PUB [/knightcar/LED_detector_node/switch] /knightcar/fsm_node http://knightcar.local:44083/
[rosmaster.master][INFO] 2018-10-14 10:41:59,888: -SERVICE [/knightcar/fsm_node/set_state] /knightcar/fsm_node rosrpc://knightcar.local:40989
[rosmaster.master][INFO] 2018-10-14 10:41:59,888: -SERVICE [/knightcar/fsm_node/get_loggers] /knightcar/fsm_node rosrpc://knightcar.local:40989
[rosmaster.master][INFO] 2018-10-14 10:41:59,889: -SERVICE [/knightcar/fsm_node/set_logger_level] /knightcar/fsm_node rosrpc://knightcar.local:40989
[rosmaster.master][INFO] 2018-10-14 10:41:59,891: -PUB [/knightcar/line_detector_node/image_with_lines] /knightcar/line_detector_node http://knightcar.local:41714/
[rosmaster.master][INFO] 2018-10-14 10:41:59,892: -PUB [/knightcar/line_detector_node/edge] /knightcar/line_detector_node http://knightcar.local:41714/
[rosmaster.master][INFO] 2018-10-14 10:41:59,894: -SERVICE [/knightcar/line_detector_node/set_logger_level] /knightcar/line_detector_node rosrpc://knightcar.local:36402
[rosmaster.master][INFO] 2018-10-14 10:41:59,896: -SERVICE [/knightcar/line_detector_node/get_loggers] /knightcar/line_detector_node rosrpc://knightcar.local:36402
[rosmaster.master][INFO] 2018-10-14 10:41:59,902: -PUB [/diagnostics] /knightcar/joy_node http://knightcar.local:45230/
[rosmaster.master][INFO] 2018-10-14 10:41:59,910: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:45230/', 'http://knightcar.local:39774/', 'http://knightcar.local:46026/', 'http://knightcar.local:41714/']
[rosmaster.master][INFO] 2018-10-14 10:41:59,914: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:45230/', 'http://knightcar.local:39774/', 'http://knightcar.local:46026/', 'http://knightcar.local:41714/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:41:59,915: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:39774/', 'http://knightcar.local:46026/', 'http://knightcar.local:41714/']
[rosmaster.master][INFO] 2018-10-14 10:41:59,918: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:39774/', 'http://knightcar.local:46026/', 'http://knightcar.local:41714/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:41:59,919: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:39774/', 'http://knightcar.local:46026/']
[rosmaster.master][INFO] 2018-10-14 10:41:59,923: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:39774/', 'http://knightcar.local:46026/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:41:59,926: -SERVICE [/knightcar/ground_projection/get_loggers] /knightcar/ground_projection rosrpc://knightcar.local:40444
[rosmaster.master][INFO] 2018-10-14 10:41:59,932: -PUB [/knightcar/joy] /knightcar/joy_node http://knightcar.local:45230/
[rosmaster.master][INFO] 2018-10-14 10:41:59,939: -SERVICE [/knightcar/ground_projection/set_logger_level] /knightcar/ground_projection rosrpc://knightcar.local:40444
[rosmaster.master][INFO] 2018-10-14 10:41:59,945: -SERVICE [/knightcar/joy_node/get_loggers] /knightcar/joy_node rosrpc://knightcar.local:56947
[rosmaster.master][INFO] 2018-10-14 10:41:59,949: -SERVICE [/knightcar/ground_projection/estimate_homography] /knightcar/ground_projection rosrpc://knightcar.local:40444
[rosmaster.master][INFO] 2018-10-14 10:41:59,956: -SERVICE [/knightcar/joy_node/set_logger_level] /knightcar/joy_node rosrpc://knightcar.local:56947
[rosmaster.master][INFO] 2018-10-14 10:41:59,959: -SERVICE [/knightcar/ground_projection/get_ground_coordinate] /knightcar/ground_projection rosrpc://knightcar.local:40444
[rosmaster.master][INFO] 2018-10-14 10:41:59,967: -SERVICE [/knightcar/ground_projection/get_image_coordinate] /knightcar/ground_projection rosrpc://knightcar.local:40444
[rosmaster.master][INFO] 2018-10-14 10:42:00,043: -SUB [/knightcar/wheels_driver_node/wheels_cmd] /knightcar/wheels_driver_node http://knightcar.local:39774/
[rosmaster.master][INFO] 2018-10-14 10:42:00,044: -SUB [/knightcar/wheels_driver_node/emergency_stop] /knightcar/wheels_driver_node http://knightcar.local:39774/
[rosmaster.master][INFO] 2018-10-14 10:42:00,045: -PUB [/rosout] /knightcar/wheels_driver_node http://knightcar.local:39774/
[rosmaster.master][INFO] 2018-10-14 10:42:00,045: -PUB [/knightcar/wheels_driver_node/wheels_cmd_executed] /knightcar/wheels_driver_node http://knightcar.local:39774/
[rosmaster.master][INFO] 2018-10-14 10:42:00,046: -SERVICE [/knightcar/wheels_driver_node/set_logger_level] /knightcar/wheels_driver_node rosrpc://knightcar.local:45039
[rosmaster.master][INFO] 2018-10-14 10:42:00,046: -SERVICE [/knightcar/wheels_driver_node/get_loggers] /knightcar/wheels_driver_node rosrpc://knightcar.local:45039
[rosmaster.master][INFO] 2018-10-14 10:42:00,091: -PUB [/knightcar/lane_controller_node/car_cmd] /knightcar/lane_controller_node http://knightcar.local:46026/
[rosmaster.master][INFO] 2018-10-14 10:42:00,091: -PUB [/rosout] /knightcar/lane_controller_node http://knightcar.local:46026/
[rosmaster.master][INFO] 2018-10-14 10:42:00,092: -SERVICE [/knightcar/lane_controller_node/set_logger_level] /knightcar/lane_controller_node rosrpc://knightcar.local:35811
[rosmaster.master][INFO] 2018-10-14 10:42:00,092: -SERVICE [/knightcar/lane_controller_node/get_loggers] /knightcar/lane_controller_node rosrpc://knightcar.local:35811
[rosmaster.master][INFO] 2018-10-14 10:42:00,119: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:46026/']
[rosmaster.master][INFO] 2018-10-14 10:42:00,122: publisherUpdate[/rosout] -> http://knightcar.local:35037/ ['http://knightcar.local:46026/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:42:00,123: publisherUpdate[/rosout] -> http://knightcar.local:35037/ []
[rosmaster.master][INFO] 2018-10-14 10:42:00,129: publisherUpdate[/rosout] -> http://knightcar.local:35037/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:42:00,760: -PUB [/rosout_agg] /rosout http://knightcar.local:35037/
[rosmaster.master][INFO] 2018-10-14 10:42:00,763: -SUB [/rosout] /rosout http://knightcar.local:35037/
[rosmaster.master][INFO] 2018-10-14 10:42:00,767: -SERVICE [/rosout/get_loggers] /rosout rosrpc://knightcar.local:35642
[rosmaster.master][INFO] 2018-10-14 10:42:00,770: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://knightcar.local:35642
[rosmaster.master][INFO] 2018-10-14 10:42:01,007: +SERVICE [/rosout/get_loggers] /rosout http://knightcar.local:44480/
[rosmaster.master][INFO] 2018-10-14 10:42:01,011: +SERVICE [/rosout/set_logger_level] /rosout http://knightcar.local:44480/
[rosmaster.master][INFO] 2018-10-14 10:42:01,019: +PUB [/rosout_agg] /rosout http://knightcar.local:44480/
[rosmaster.master][INFO] 2018-10-14 10:42:01,039: +SUB [/rosout] /rosout http://knightcar.local:44480/
[rosmaster.master][INFO] 2018-10-14 10:42:11,622: +PARAM [/roslaunch/uris/host_knightcar_local__44700] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,715: +PARAM [/amcl/gui_publish_rate] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,715: +PARAM [/move_base/local_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,716: +PARAM [/rf2o_laser_odometry/freq] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,716: +PARAM [/amcl/recovery_alpha_slow] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,717: +PARAM [/amcl/laser_z_short] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,717: +PARAM [/move_base/DWAPlannerROS/min_vel_y] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,718: +PARAM [/move_base/DWAPlannerROS/min_vel_x] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,718: +PARAM [/move_base/DWAPlannerROS/acc_lim_th] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,719: +PARAM [/move_base/DWAPlannerROS/max_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,719: +PARAM [/move_base/local_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,720: +PARAM [/move_base/global_costmap/track_unknown_space] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,720: +PARAM [/move_base/local_costmap/height] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,721: +PARAM [/move_base/DWAPlannerROS/goal_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,721: +PARAM [/move_base/DWAPlannerROS/vtheta_samples] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,722: +PARAM [/amcl/laser_z_rand] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,722: +PARAM [/move_base/planner_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,723: +PARAM [/move_base/global_costmap/sensor/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,723: +PARAM [/move_base/global_costmap/footprint] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,724: +PARAM [/amcl/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,724: +PARAM [/amcl/initial_cov_xx] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,725: +PARAM [/rf2o_laser_odometry/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,725: +PARAM [/move_base/local_costmap/static_map] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,726: +PARAM [/move_base/local_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,726: +PARAM [/move_base/DWAPlannerROS/vx_samples] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,727: +PARAM [/move_base/global_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,727: +PARAM [/move_base/DWAPlannerROS/xy_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,728: +PARAM [/move_base/local_costmap/sensor/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,728: +PARAM [/move_base/global_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,729: +PARAM [/move_base/global_costmap/inflation/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,729: +PARAM [/move_base/local_costmap/width] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,730: +PARAM [/move_base/local_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,730: +PARAM [/move_base/DWAPlannerROS/scaling_speed] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,731: +PARAM [/move_base/local_costmap/sensor/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,731: +PARAM [/move_base/controller_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,732: +PARAM [/move_base/global_costmap/inflation/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,732: +PARAM [/amcl/laser_max_beams] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,733: +PARAM [/move_base/oscillation_timeout] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,733: +PARAM [/move_base/DWAPlannerROS/sim_time] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,734: +PARAM [/amcl/tf_broadcast] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,734: +PARAM [/amcl/laser_model_type] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,734: +PARAM [/move_base/controller_patience] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,735: +PARAM [/amcl/odom_model_type] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,735: +PARAM [/amcl/laser_sigma_hit] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,736: +PARAM [/amcl/recovery_alpha_fast] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,736: +PARAM [/move_base/DWAPlannerROS/yaw_goal_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,737: +PARAM [/move_base/clearing_rotation_allowed] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,737: +PARAM [/move_base/DWAPlannerROS/min_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,738: +PARAM [/amcl/laser_lambda_short] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,738: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,739: +PARAM [/amcl/global_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,739: +PARAM [/move_base/oscillation_distance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,740: +PARAM [/move_base/local_costmap/sensor/laser_scan_sensor/sensor_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,740: +PARAM [/amcl/odom_alpha4] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,741: +PARAM [/amcl/odom_alpha1] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,741: +PARAM [/amcl/odom_alpha2] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,742: +PARAM [/amcl/odom_alpha3] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,742: +PARAM [/move_base/DWAPlannerROS/vy_samples] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,743: +PARAM [/amcl/odom_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,743: +PARAM [/move_base/global_costmap/sensor/laser_scan_sensor/topic] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,744: +PARAM [/move_base/DWAPlannerROS/trans_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,744: +PARAM [/move_base/DWAPlannerROS/path_distance_bias] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,745: +PARAM [/move_base/local_costmap/inflation/cost_scaling_factor] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,745: +PARAM [/move_base/global_costmap/sensor/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,746: +PARAM [/move_base/global_costmap/sensor/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,746: +PARAM [/move_base/DWAPlannerROS/oscillation_reset_dist] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,747: +PARAM [/move_base/shutdown_costmaps] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,747: +PARAM [/amcl/max_particles] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,748: +PARAM [/amcl/laser_z_max] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,748: +PARAM [/move_base/DWAPlannerROS/min_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,749: +PARAM [/move_base/local_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,749: +PARAM [/amcl/min_particles] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,750: +PARAM [/move_base/global_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,750: +PARAM [/move_base/local_costmap/inflation/inflation_radius] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,751: +PARAM [/move_base/global_costmap/footprint_padding] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,751: +PARAM [/rf2o_laser_odometry/laser_scan_topic] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,752: +PARAM [/move_base/global_costmap/sensor/laser_scan_sensor/marking] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,752: +PARAM [/move_base/local_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,753: +PARAM [/move_base/local_costmap/plugins] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,753: +PARAM [/move_base/DWAPlannerROS/occdist_scale] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,754: +PARAM [/move_base/local_costmap/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,754: +PARAM [/amcl/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,754: +PARAM [/move_base/global_costmap/update_frequency] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,755: +PARAM [/move_base/DWAPlannerROS/acc_lim_y] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,756: +PARAM [/amcl/kld_err] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,756: +PARAM [/amcl/resample_interval] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,757: +PARAM [/move_base/local_costmap/sensor/observation_sources] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,757: +PARAM [/move_base/DWAPlannerROS/forward_point_distance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,758: +PARAM [/move_base/local_costmap/sensor/laser_scan_sensor/data_type] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,758: +PARAM [/move_base/global_costmap/resolution] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,759: +PARAM [/move_base/DWAPlannerROS/sim_granularity] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,759: +PARAM [/amcl/laser_likelihood_max_dist] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,760: +PARAM [/amcl/update_min_a] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,760: +PARAM [/move_base/local_costmap/sensor/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,760: +PARAM [/amcl/laser_z_hit] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,761: +PARAM [/move_base/local_costmap/robot_base_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,761: +PARAM [/amcl/initial_cov_yy] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,762: +PARAM [/move_base/global_costmap/static/subscribe_to_updates] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,762: +PARAM [/move_base/DWAPlannerROS/stop_time_buffer] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,763: +PARAM [/move_base/global_costmap/transform_tolerance] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,763: +PARAM [/move_base/global_costmap/sensor/laser_scan_sensor/clearing] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,764: +PARAM [/rf2o_laser_odometry/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,764: +PARAM [/move_base/DWAPlannerROS/rot_stopped_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,765: +PARAM [/move_base/global_costmap/static/map_topic] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,765: +PARAM [/amcl/use_map_topic] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,766: +PARAM [/move_base/global_costmap/rolling_window] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,766: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,767: +PARAM [/move_base/local_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,767: +PARAM [/move_base/global_costmap/global_frame] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,768: +PARAM [/move_base/DWAPlannerROS/max_rot_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,768: +PARAM [/move_base/DWAPlannerROS/acc_lim_x] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,769: +PARAM [/amcl/first_map_only] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,769: +PARAM [/amcl/kld_z] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,770: +PARAM [/move_base/DWAPlannerROS/max_trans_vel] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,770: +PARAM [/move_base/base_local_planner] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,771: +PARAM [/move_base/planner_patience] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,771: +PARAM [/amcl/initial_pose_a] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,772: +PARAM [/move_base/DWAPlannerROS/max_vel_y] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,772: +PARAM [/move_base/DWAPlannerROS/max_vel_x] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,773: +PARAM [/amcl/update_min_d] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,773: +PARAM [/amcl/initial_cov_aa] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,773: +PARAM [/amcl/initial_pose_x] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:11,774: +PARAM [/amcl/initial_pose_y] by /roslaunch
[rosmaster.master][INFO] 2018-10-14 10:42:12,389: +PUB [/rosout] /map_server http://knightcar.local:43979/
[rosmaster.master][INFO] 2018-10-14 10:42:12,393: +SERVICE [/map_server/get_loggers] /map_server http://knightcar.local:43979/
[rosmaster.master][INFO] 2018-10-14 10:42:12,406: +SERVICE [/map_server/set_logger_level] /map_server http://knightcar.local:43979/
[rosmaster.master][INFO] 2018-10-14 10:42:12,416: publisherUpdate[/rosout] -> http://knightcar.local:44480/ ['http://knightcar.local:43979/']
[rosmaster.master][INFO] 2018-10-14 10:42:12,424: publisherUpdate[/rosout] -> http://knightcar.local:44480/ ['http://knightcar.local:43979/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:42:12,442: +PUB [/rosout] /base_link2laser_link http://knightcar.local:44049/
[rosmaster.master][INFO] 2018-10-14 10:42:12,445: publisherUpdate[/rosout] -> http://knightcar.local:44480/ ['http://knightcar.local:43979/', 'http://knightcar.local:44049/']
[rosmaster.master][INFO] 2018-10-14 10:42:12,451: +PUB [/rosout] /base_footprint2base_link http://knightcar.local:35571/
[rosmaster.master][INFO] 2018-10-14 10:42:12,453: publisherUpdate[/rosout] -> http://knightcar.local:44480/ ['http://knightcar.local:43979/', 'http://knightcar.local:44049/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-14 10:42:12,454: +SERVICE [/base_link2laser_link/get_loggers] /base_link2laser_link http://knightcar.local:44049/
[rosmaster.master][INFO] 2018-10-14 10:42:12,457: publisherUpdate[/rosout] -> http://knightcar.local:44480/ ['http://knightcar.local:43979/', 'http://knightcar.local:44049/', 'http://knightcar.local:35571/']
[rosmaster.master][INFO] 2018-10-14 10:42:12,461: +SERVICE [/base_footprint2base_link/get_loggers] /base_footprint2base_link http://knightcar.local:35571/
