[rosmaster.main][INFO] 2018-10-05 20:47:40,233: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-10-05 20:47:40,234: Starting ROS Master Node
[rosmaster.master][INFO] 2018-10-05 21:03:15,043: +SUB [/duckbot12/joy_mapper_node/joystick_override] /duckbot12/logic_gate_node http://duckbot12:39733/
[rosmaster.master][INFO] 2018-10-05 21:03:15,140: +PUB [/duckbot12/static_object_detector_node/switch] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:15,158: +SUB [/duckbot12/ground_projection/lineseglist_out] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:15,207: +SUB [/duckbot12/inverse_kinematics_node/actuator_params] /duckbot12/lane_controller_node http://duckbot12:44070/
[rosmaster.master][INFO] 2018-10-05 21:03:15,262: +PUB [/duckbot12/led_emitter_node/switch] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:15,275: +SUB [/duckbot12/implicit_coord/flag_go_wait] /duckbot12/logic_gate_node http://duckbot12:39733/
[rosmaster.master][INFO] 2018-10-05 21:03:15,299: publisherUpdate[/duckbot12/led_emitter_node/switch] -> http://duckbot12:33596/ ['http://duckbot12:42308/']
[rosmaster.master][INFO] 2018-10-05 21:03:15,312: +PUB [/duckbot12/line_detector_node/switch] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:15,330: publisherUpdate[/duckbot12/led_emitter_node/switch] -> http://duckbot12:33596/ ['http://duckbot12:42308/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:03:15,371: +SUB [/duckbot12/lane_filter_node/lane_pose] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:15,439: +SUB [/duckbot12/LED_coordination/move_intersection] /duckbot12/logic_gate_node http://duckbot12:39733/
[rosmaster.master][INFO] 2018-10-05 21:03:15,476: +PARAM [/duckbot12/lane_controller_node/v_bar] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:15,641: +SUB [/duckbot12/joy_mapper_node/parallel_autonomy] /duckbot12/logic_gate_node http://duckbot12:39733/
[rosmaster.master][INFO] 2018-10-05 21:03:15,661: +SUB [/duckbot12/fsm_node/mode] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:15,660: +PARAM [/duckbot12/lane_controller_node/k_d] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:15,707: +SUB [/duckbot12/logic_gate_node/intersection_done_and_deep_lane_on] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:15,732: +PUB [/duckbot12/stop_line_filter_node/stop_line_reading] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:15,839: +PUB [/duckbot12/stop_line_filter_node/at_stop_line] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:15,864: +SUB [/duckbot12/logic_gate_node/apriltag_parking_and_parking_active] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:15,871: +PARAM [/duckbot12/lane_controller_node/k_theta] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:15,872: publisherUpdate[/duckbot12/stop_line_filter_node/at_stop_line] -> http://duckbot12:39733/ ['http://duckbot12:42698/']
[rosmaster.master][INFO] 2018-10-05 21:03:15,923: publisherUpdate[/duckbot12/stop_line_filter_node/at_stop_line] -> http://duckbot12:39733/ ['http://duckbot12:42698/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:03:15,968: +PARAM [/duckbot12/lane_controller_node/d_thres] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:15,990: +SUB [/duckbot12/logic_gate_node/intersection_done_and_deep_lane_off] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,021: +SUB [/duckbot12/stop_line_filter_node/switch] /duckbot12/stop_line_filter_node http://duckbot12:42698/
[rosmaster.master][INFO] 2018-10-05 21:03:16,105: +PARAM [/duckbot12/lane_controller_node/theta_thres] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,114: +SUB [/duckbot12/stop_line_filter_node/at_stop_line] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,177: +PARAM [/duckbot12/lane_controller_node/d_offset] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,191: +SUB [/duckbot12/joy_mapper_node/start_avoidance] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,243: +PARAM [/duckbot12/lane_controller_node/d_ref] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,302: +SUB [/duckbot12/joy_mapper_node/deep_learn_toggle] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,367: +PARAM [/duckbot12/lane_controller_node/phi_ref] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,435: +PARAM [/duckbot12/lane_controller_node/object_detected] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,422: +SUB [/duckbot12/logic_gate_node/joystick_override_off_and_deep_lane_on] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,482: +PARAM [/duckbot12/lane_controller_node/k_Id] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,501: +SUB [/duckbot12/logic_gate_node/joystick_override_on_and_parallel_autonomy_on] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,559: +PARAM [/duckbot12/lane_controller_node/k_Iphi] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,618: +SUB [/duckbot12/logic_gate_node/at_stop_line_and_parking_off] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,660: +PARAM [/duckbot12/lane_controller_node/turn_off_feedforward_part] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,783: +SUB [/duckbot12/logic_gate_node/at_stop_line_and_parking_on] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,797: +PARAM [/duckbot12/lane_controller_node/use_radius_limit] by /duckbot12/lane_controller_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,846: +PARAM [/duckbot12/wheels_driver_node/use_rad_lim] by /duckbot12/wheels_driver_node
[rosmaster.master][INFO] 2018-10-05 21:03:16,907: +SUB [/duckbot12/apriltags_postprocessing_node/apriltags_intersection] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:16,978: +SUB [/duckbot12/joy_mapper_node/parallel_autonomy] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:17,068: +SUB [/duckbot12/logic_gate_node/joystick_override_on_and_parallel_autonomy_off] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:17,202: +SUB [/duckbot12/logic_gate_node/intersection_go] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:17,328: +SUB [/duckbot12/logic_gate_node/joystick_override_off_and_deep_lane_off] /duckbot12/fsm_node http://duckbot12:42308/
[rosmaster.master][INFO] 2018-10-05 21:03:25,387: +PUB [/rosout] /duckbot12/lane_pose_visualizer_node http://duckbot12:37639/
[rosmaster.master][INFO] 2018-10-05 21:03:25,429: +SERVICE [/duckbot12/lane_pose_visualizer_node/get_loggers] /duckbot12/lane_pose_visualizer_node http://duckbot12:37639/
[rosmaster.master][INFO] 2018-10-05 21:03:25,430: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/']
[rosmaster.master][INFO] 2018-10-05 21:03:25,440: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:03:25,445: +SERVICE [/duckbot12/lane_pose_visualizer_node/set_logger_level] /duckbot12/lane_pose_visualizer_node http://duckbot12:37639/
[rosmaster.master][INFO] 2018-10-05 21:03:25,477: +PUB [/duckbot12/lane_pose_visualizer_node/lane_pose_markers] /duckbot12/lane_pose_visualizer_node http://duckbot12:37639/
[rosmaster.master][INFO] 2018-10-05 21:03:25,517: +SUB [/duckbot12/lane_filter_node/lane_pose] /duckbot12/lane_pose_visualizer_node http://duckbot12:37639/
[rosmaster.master][INFO] 2018-10-05 21:04:33,366: +PUB [/rosout] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:33,383: +PUB [/rosout] /duckbot12/lane_filter_node http://duckbot12:41679/
[rosmaster.master][INFO] 2018-10-05 21:04:33,427: +SERVICE [/duckbot12/ground_projection/get_loggers] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:33,430: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/']
[rosmaster.master][INFO] 2018-10-05 21:04:33,448: +SERVICE [/duckbot12/ground_projection/set_logger_level] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:33,462: +SERVICE [/duckbot12/lane_filter_node/get_loggers] /duckbot12/lane_filter_node http://duckbot12:41679/
[rosmaster.master][INFO] 2018-10-05 21:04:33,490: +SERVICE [/duckbot12/lane_filter_node/set_logger_level] /duckbot12/lane_filter_node http://duckbot12:41679/
[rosmaster.master][INFO] 2018-10-05 21:04:33,511: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/']: sec=0.08, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:33,513: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/']
[rosmaster.master][INFO] 2018-10-05 21:04:33,521: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:33,583: +PUB [/rosout] /duckbot12/cam_info_reader_node http://duckbot12:40909/
[rosmaster.master][INFO] 2018-10-05 21:04:33,622: +SERVICE [/duckbot12/cam_info_reader_node/get_loggers] /duckbot12/cam_info_reader_node http://duckbot12:40909/
[rosmaster.master][INFO] 2018-10-05 21:04:33,627: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/']
[rosmaster.master][INFO] 2018-10-05 21:04:33,653: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:33,666: +SERVICE [/duckbot12/cam_info_reader_node/set_logger_level] /duckbot12/cam_info_reader_node http://duckbot12:40909/
[rosmaster.master][INFO] 2018-10-05 21:04:33,686: +PUB [/rosout] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:33,716: +PARAM [/duckbot12/cam_info_reader_node/config] by /duckbot12/cam_info_reader_node
[rosmaster.master][INFO] 2018-10-05 21:04:33,731: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/']
[rosmaster.master][INFO] 2018-10-05 21:04:33,754: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:33,765: +SERVICE [/duckbot12/inverse_kinematics_node/get_loggers] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:33,790: +SERVICE [/duckbot12/inverse_kinematics_node/set_logger_level] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:33,801: +PARAM [/duckbot12/cam_info_reader_node/cali_file_name] by /duckbot12/cam_info_reader_node
[rosmaster.master][INFO] 2018-10-05 21:04:33,835: +PARAM [/duckbot12/cam_info_reader_node/image_type] by /duckbot12/cam_info_reader_node
[rosmaster.master][INFO] 2018-10-05 21:04:33,867: +PUB [/duckbot12/camera_node/camera_info] /duckbot12/cam_info_reader_node http://duckbot12:40909/
[rosmaster.master][INFO] 2018-10-05 21:04:33,927: +PARAM [/duckbot12/inverse_kinematics_node/gain] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:33,964: +PARAM [/duckbot12/inverse_kinematics_node/trim] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:33,998: +PARAM [/duckbot12/inverse_kinematics_node/baseline] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,024: +PARAM [/duckbot12/inverse_kinematics_node/k] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,061: +PARAM [/duckbot12/inverse_kinematics_node/radius] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,099: +PARAM [/duckbot12/inverse_kinematics_node/limit] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,175: +PARAM [/duckbot12/inverse_kinematics_node/gain] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,229: +PARAM [/duckbot12/inverse_kinematics_node/trim] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,271: +PARAM [/duckbot12/inverse_kinematics_node/baseline] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,298: +SUB [/duckbot12/camera_node/image/compressed] /duckbot12/cam_info_reader_node http://duckbot12:40909/
[rosmaster.master][INFO] 2018-10-05 21:04:34,325: +PARAM [/duckbot12/inverse_kinematics_node/radius] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,357: +PARAM [/duckbot12/inverse_kinematics_node/k] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,404: +PARAM [/duckbot12/inverse_kinematics_node/limit] by /duckbot12/inverse_kinematics_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,414: +PUB [/rosout] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:34,420: +SERVICE [/duckbot12/inverse_kinematics_node/set_gain] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,433: +SERVICE [/duckbot12/inverse_kinematics_node/set_trim] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,444: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/', 'http://duckbot12:46817/']
[rosmaster.master][INFO] 2018-10-05 21:04:34,455: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/', 'http://duckbot12:46817/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:34,459: +SERVICE [/duckbot12/inverse_kinematics_node/set_baseline] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,470: +SERVICE [/duckbot12/camera_node/get_loggers] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:34,478: +SERVICE [/duckbot12/inverse_kinematics_node/set_radius] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,490: +SERVICE [/duckbot12/inverse_kinematics_node/set_k] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,497: +SERVICE [/duckbot12/camera_node/set_logger_level] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:34,527: +SERVICE [/duckbot12/inverse_kinematics_node/set_limit] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,556: +SERVICE [/duckbot12/inverse_kinematics_node/save_calibration] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,569: +PARAM [/duckbot12/camera_node/framerate_high] by /duckbot12/camera_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,599: +SUB [/duckbot12/car_cmd_switch_node/cmd] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,652: +PARAM [/duckbot12/camera_node/framerate_low] by /duckbot12/camera_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,667: +SUB [/duckbot12/lane_controller_node/actuator_params_received] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,723: +PUB [/duckbot12/wheels_driver_node/wheels_cmd] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,738: publisherUpdate[/duckbot12/wheels_driver_node/wheels_cmd] -> http://duckbot12:39251/ ['http://duckbot12:36201/']
[rosmaster.master][INFO] 2018-10-05 21:04:34,744: +PARAM [/duckbot12/camera_node/res_w] by /duckbot12/camera_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,764: publisherUpdate[/duckbot12/wheels_driver_node/wheels_cmd] -> http://duckbot12:39251/ ['http://duckbot12:36201/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:34,765: +PUB [/duckbot12/inverse_kinematics_node/actuator_params] /duckbot12/inverse_kinematics_node http://duckbot12:36201/
[rosmaster.master][INFO] 2018-10-05 21:04:34,769: publisherUpdate[/duckbot12/inverse_kinematics_node/actuator_params] -> http://duckbot12:44070/ ['http://duckbot12:36201/']
[rosmaster.master][INFO] 2018-10-05 21:04:34,797: +PARAM [/duckbot12/camera_node/res_h] by /duckbot12/camera_node
[rosmaster.master][INFO] 2018-10-05 21:04:34,815: publisherUpdate[/duckbot12/inverse_kinematics_node/actuator_params] -> http://duckbot12:44070/ ['http://duckbot12:36201/']: sec=0.03, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:37,547: +PUB [/duckbot12/camera_node/image/compressed] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:37,577: publisherUpdate[/duckbot12/camera_node/image/compressed] -> http://duckbot12:40909/ ['http://duckbot12:46817/']
[rosmaster.master][INFO] 2018-10-05 21:04:37,593: publisherUpdate[/duckbot12/camera_node/image/compressed] -> http://duckbot12:40909/ ['http://duckbot12:46817/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:37,597: +SUB [/duckbot12/camera_node/framerate_high_switch] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:37,612: +SERVICE [/duckbot12/camera_node/set_camera_info] /duckbot12/camera_node http://duckbot12:46817/
[rosmaster.master][INFO] 2018-10-05 21:04:38,002: +PUB [/rosout] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,027: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/', 'http://duckbot12:46817/', 'http://duckbot12:45749/']
[rosmaster.master][INFO] 2018-10-05 21:04:38,037: publisherUpdate[/rosout] -> http://duckbot12:34295/ ['http://duckbot12:44522/', 'http://duckbot12:45931/', 'http://duckbot12:42308/', 'http://duckbot12:45150/', 'http://duckbot12:39455/', 'http://duckbot12:46496/', 'http://duckbot12:39733/', 'http://duckbot12:39251/', 'http://duckbot12:41231/', 'http://duckbot12:33596/', 'http://duckbot12:42698/', 'http://duckbot12:44070/', 'http://duckbot12:37639/', 'http://duckbot12:33958/', 'http://duckbot12:41679/', 'http://duckbot12:40909/', 'http://duckbot12:36201/', 'http://duckbot12:46817/', 'http://duckbot12:45749/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2018-10-05 21:04:38,044: +SERVICE [/duckbot12/line_detector_node/get_loggers] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,072: +SERVICE [/duckbot12/line_detector_node/set_logger_level] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,205: +PUB [/duckbot12/line_detector_node/segment_list] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,217: +PUB [/duckbot12/line_detector_node/image_with_lines] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,241: +SUB [/duckbot12/camera_node/image/compressed] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,273: +SUB [/duckbot12/anti_instagram_node/transform] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,317: +SUB [/duckbot12/line_detector_node/switch] /duckbot12/line_detector_node http://duckbot12:45749/
[rosmaster.master][INFO] 2018-10-05 21:04:38,550: +SUB [/duckbot12/camera_node/camera_info] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:38,661: -SUB [/duckbot12/camera_node/camera_info] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:38,680: +PUB [/duckbot12/ground_projection/lineseglist_out] /duckbot12/ground_projection http://duckbot12:33958/
[rosmaster.master][INFO] 2018-10-05 21:04:38,701: publisherUpdate[/duckbot12/ground_projection/lineseglist_out] -> http://duckbot12:45150/ ['http://duckbot12:33958/']
[rosmaster.master][INFO] 2018-10-05 21:04:38,711: publisherUpdate[/duckbot12/ground_projection/lineseglist_out] -> http://duckbot12:42698/ ['http://duckbot12:33958/']
[rosmaster.master][INFO] 2018-10-05 21:04:38,725: +SUB [/duckbot12/line_detector_node/segment_list] /duckbot12/ground_projection http://duckbot12:33958/
