[rosmaster.main][INFO] 2018-11-27 07:42:32,405: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2018-11-27 07:42:32,405: Starting ROS Master Node
[rosmaster.master][INFO] 2018-11-27 08:51:42,234: publisherUpdate[/joint_states] -> http://localhost:46659/ ['http://localhost:41125/', 'http://localhost:39975/']
[rosmaster.master][INFO] 2018-11-27 08:51:42,235: publisherUpdate[/joint_states] -> http://localhost:46659/ ['http://localhost:41125/', 'http://localhost:39975/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:42,236: +PARAM [/move_group/filtered_label/compressed/format] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,237: +PARAM [/move_group/filtered_label/compressed/jpeg_quality] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,237: +PARAM [/move_group/filtered_label/compressed/png_level] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,237: +PARAM [/move_group/filtered_label/compressed/format] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,238: +PARAM [/move_group/filtered_label/compressed/jpeg_quality] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,238: +PARAM [/move_group/filtered_label/compressed/png_level] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,239: +PUB [/move_group/filtered_label] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,239: +PUB [/move_group/filtered_label/theora] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,240: +SERVICE [/move_group/filtered_label/theora/set_parameters] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,240: +PUB [/move_group/filtered_label/theora/parameter_descriptions] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,241: +PUB [/move_group/filtered_label/theora/parameter_updates] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,243: +PARAM [/move_group/filtered_label/theora/optimize_for] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,243: +PARAM [/move_group/filtered_label/theora/target_bitrate] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,244: +PARAM [/move_group/filtered_label/theora/quality] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,245: +PARAM [/move_group/filtered_label/theora/keyframe_frequency] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,245: +PARAM [/move_group/filtered_label/theora/optimize_for] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,246: +PARAM [/move_group/filtered_label/theora/target_bitrate] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,246: +PARAM [/move_group/filtered_label/theora/quality] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,247: +PARAM [/move_group/filtered_label/theora/keyframe_frequency] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,251: +SUB [/head_mount_kinect/depth_registered/image_raw] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,254: +SUB [/head_mount_kinect/depth_registered/camera_info] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,257: +SUB [/joint_states] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,260: +SUB [/attached_collision_object] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,313: +SERVICE [/move_group/ompl/set_parameters] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,314: +PUB [/move_group/ompl/parameter_descriptions] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,314: +PUB [/move_group/ompl/parameter_updates] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,316: +PARAM [/move_group/ompl/simplify_solutions] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,317: +PARAM [/move_group/ompl/minimum_waypoint_count] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,317: +PARAM [/move_group/ompl/maximum_waypoint_distance] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,318: +PARAM [/move_group/ompl/link_for_exploration_tree] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,318: +PARAM [/move_group/ompl/display_random_valid_states] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,319: +PARAM [/move_group/ompl/simplify_solutions] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,319: +PARAM [/move_group/ompl/minimum_waypoint_count] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,319: +PARAM [/move_group/ompl/maximum_waypoint_distance] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,320: +PARAM [/move_group/ompl/link_for_exploration_tree] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,320: +PARAM [/move_group/ompl/display_random_valid_states] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,330: +PUB [/move_group/display_planned_path] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,331: +PUB [/move_group/display_contacts] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,335: +PUB [/move_group/fake_controller_joint_states] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,336: publisherUpdate[/move_group/fake_controller_joint_states] -> http://localhost:39975/ ['http://localhost:40387/']
[rosmaster.master][INFO] 2018-11-27 08:51:42,338: publisherUpdate[/move_group/fake_controller_joint_states] -> http://localhost:39975/ ['http://localhost:40387/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:42,340: +SUB [/trajectory_execution_event] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,340: +SERVICE [/move_group/trajectory_execution/set_parameters] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,341: +PUB [/move_group/trajectory_execution/parameter_descriptions] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,341: +PUB [/move_group/trajectory_execution/parameter_updates] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,344: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,344: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,345: +PARAM [/move_group/trajectory_execution/allowed_goal_duration_margin] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,345: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,346: +PARAM [/move_group/trajectory_execution/allowed_start_tolerance] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,346: +PARAM [/move_group/trajectory_execution/wait_for_trajectory_completion] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,347: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,347: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,348: +PARAM [/move_group/trajectory_execution/allowed_goal_duration_margin] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,348: +PARAM [/move_group/trajectory_execution/execution_velocity_scaling] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,349: +PARAM [/move_group/trajectory_execution/allowed_start_tolerance] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,349: +PARAM [/move_group/trajectory_execution/wait_for_trajectory_completion] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,350: +SERVICE [/move_group/plan_execution/set_parameters] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,351: +PUB [/move_group/plan_execution/parameter_descriptions] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,351: +PUB [/move_group/plan_execution/parameter_updates] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,353: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,353: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,354: +PARAM [/move_group/plan_execution/max_replan_attempts] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,354: +PARAM [/move_group/plan_execution/record_trajectory_state_frequency] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,355: +SERVICE [/move_group/sense_for_plan/set_parameters] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,356: +PUB [/move_group/sense_for_plan/parameter_descriptions] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,356: +PUB [/move_group/sense_for_plan/parameter_updates] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,358: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,359: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,359: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,360: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,360: +PARAM [/move_group/sense_for_plan/max_safe_path_cost] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,361: +PARAM [/move_group/sense_for_plan/max_look_attempts] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,361: +PARAM [/move_group/sense_for_plan/max_cost_sources] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,363: +PARAM [/move_group/sense_for_plan/discard_overlapping_cost_sources] by /move_group
[rosmaster.master][INFO] 2018-11-27 08:51:42,363: +PUB [/move_group/display_cost_sources] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,364: +PUB [/move_group/motion_plan_request] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,373: +SERVICE [/apply_planning_scene] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,374: +SERVICE [/clear_octomap] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,374: +SERVICE [/compute_cartesian_path] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,376: +PUB [/execute_trajectory/result] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,376: +PUB [/execute_trajectory/feedback] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,377: +PUB [/execute_trajectory/status] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,382: +SUB [/execute_trajectory/goal] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,384: +SUB [/execute_trajectory/cancel] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,385: +SERVICE [/get_planning_scene] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,385: +SERVICE [/compute_fk] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,386: +SERVICE [/compute_ik] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,388: +PUB [/move_group/result] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,388: +PUB [/move_group/feedback] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,389: +PUB [/move_group/status] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,393: +SUB [/move_group/goal] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,395: +SUB [/move_group/cancel] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,402: +PUB [/move_group/display_grasp_markers] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,403: +PUB [/pickup/result] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,404: +PUB [/pickup/feedback] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,404: +PUB [/pickup/status] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,408: +SUB [/pickup/goal] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,411: +SUB [/pickup/cancel] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,413: +PUB [/place/result] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,413: +PUB [/place/feedback] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,414: +PUB [/place/status] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,418: +SUB [/place/goal] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,421: +SUB [/place/cancel] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,422: +SERVICE [/plan_kinematic_path] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,422: +SERVICE [/query_planner_interface] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,423: +SERVICE [/get_planner_params] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,424: +SERVICE [/set_planner_params] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,424: +SERVICE [/check_state_validity] /move_group http://localhost:40387/
[rosmaster.master][INFO] 2018-11-27 08:51:42,853: +SUB [/tf] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,856: +SUB [/tf_static] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,898: +PUB [/initialpose] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,900: +PUB [/goal] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,963: +PUB [/planning_scene] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,964: +PUB [/planning_scene_world] /rviz_hadi_17625_195671761382896879 http://localhost:39855/
[rosmaster.master][INFO] 2018-11-27 08:51:42,978: publisherUpdate[/planning_scene] -> http://localhost:40387/ ['http://localhost:39855/']
[rosmaster.master][INFO] 2018-11-27 08:51:42,979: publisherUpdate[/planning_scene] -> http://localhost:40387/ ['http://localhost:39855/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:42,979: publisherUpdate[/planning_scene_world] -> http://localhost:40387/ ['http://localhost:39855/']
[rosmaster.master][INFO] 2018-11-27 08:51:42,979: publisherUpdate[/planning_scene_world] -> http://localhost:40387/ ['http://localhost:39855/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:56,338: +PARAM [/roslaunch/uris/host_localhost__39097] by /roslaunch
[rosmaster.master][INFO] 2018-11-27 08:51:56,342: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2018-11-27 08:51:56,342: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2018-11-27 08:51:56,342: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2018-11-27 08:51:56,342: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2018-11-27 08:51:56,739: +PUB [/rosout] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:56,740: +SERVICE [/gazebo/get_loggers] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:56,740: +SERVICE [/gazebo/set_logger_level] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:56,744: +SUB [/clock] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:56,758: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:56,759: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:56,766: +PUB [/rosout] /gazebo_gui http://localhost:33245/
[rosmaster.master][INFO] 2018-11-27 08:51:56,767: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://localhost:33245/
[rosmaster.master][INFO] 2018-11-27 08:51:56,767: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://localhost:33245/
[rosmaster.master][INFO] 2018-11-27 08:51:56,772: +SUB [/clock] /gazebo_gui http://localhost:33245/
[rosmaster.master][INFO] 2018-11-27 08:51:56,794: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/', 'http://localhost:33245/']
[rosmaster.master][INFO] 2018-11-27 08:51:56,795: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/', 'http://localhost:33245/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:57,042: +PUB [/rosout] /spawn_urdf http://localhost:45619/
[rosmaster.master][INFO] 2018-11-27 08:51:57,045: +SUB [/clock] /spawn_urdf http://localhost:45619/
[rosmaster.master][INFO] 2018-11-27 08:51:57,046: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://localhost:45619/
[rosmaster.master][INFO] 2018-11-27 08:51:57,047: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://localhost:45619/
[rosmaster.master][INFO] 2018-11-27 08:51:57,059: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/', 'http://localhost:33245/', 'http://localhost:45619/']
[rosmaster.master][INFO] 2018-11-27 08:51:57,060: publisherUpdate[/rosout] -> http://localhost:35501/ ['http://localhost:39591/', 'http://localhost:35755/', 'http://localhost:46659/', 'http://localhost:40387/', 'http://localhost:39855/', 'http://localhost:39975/', 'http://localhost:42383/', 'http://localhost:33245/', 'http://localhost:45619/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,397: +PUB [/clock] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,397: publisherUpdate[/clock] -> http://localhost:35755/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,397: publisherUpdate[/clock] -> http://localhost:46659/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,398: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,398: publisherUpdate[/clock] -> http://localhost:46659/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,399: publisherUpdate[/clock] -> http://localhost:35755/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,399: publisherUpdate[/clock] -> http://localhost:40387/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,399: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,399: publisherUpdate[/clock] -> http://localhost:39855/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,400: publisherUpdate[/clock] -> http://localhost:40387/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,401: publisherUpdate[/clock] -> http://localhost:39975/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,401: publisherUpdate[/clock] -> http://localhost:39855/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,401: +SERVICE [/gazebo/delete_model] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,402: publisherUpdate[/clock] -> http://localhost:42383/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,403: publisherUpdate[/clock] -> http://localhost:39975/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,403: publisherUpdate[/clock] -> http://localhost:42383/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,403: +SERVICE [/gazebo/delete_light] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,403: publisherUpdate[/clock] -> http://localhost:33245/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,403: publisherUpdate[/clock] -> http://localhost:45619/ ['http://localhost:42383/']
[rosmaster.master][INFO] 2018-11-27 08:51:58,404: +SERVICE [/gazebo/get_model_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,405: publisherUpdate[/clock] -> http://localhost:33245/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,406: +SERVICE [/gazebo/get_model_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,406: publisherUpdate[/clock] -> http://localhost:45619/ ['http://localhost:42383/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2018-11-27 08:51:58,407: +SERVICE [/gazebo/get_world_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,407: +SERVICE [/gazebo/get_joint_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,408: +SERVICE [/gazebo/get_link_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,409: +SERVICE [/gazebo/get_link_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,410: +SERVICE [/gazebo/get_light_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,410: +SERVICE [/gazebo/set_light_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,411: +SERVICE [/gazebo/get_physics_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,411: +PUB [/gazebo/link_states] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,412: +PUB [/gazebo/model_states] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,413: +SERVICE [/gazebo/set_link_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,413: +SERVICE [/gazebo/set_physics_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,414: +SERVICE [/gazebo/set_model_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,415: +SERVICE [/gazebo/set_model_configuration] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,415: +SERVICE [/gazebo/set_joint_properties] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,416: +SERVICE [/gazebo/set_link_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,419: +SUB [/gazebo/set_link_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,422: +SUB [/gazebo/set_model_state] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,423: +SERVICE [/gazebo/pause_physics] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,423: +SERVICE [/gazebo/unpause_physics] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,424: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,424: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,425: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,425: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,426: +SERVICE [/gazebo/reset_simulation] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,426: +SERVICE [/gazebo/reset_world] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,459: +SERVICE [/gazebo/set_parameters] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,459: +PUB [/gazebo/parameter_descriptions] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,460: +PUB [/gazebo/parameter_updates] /gazebo http://localhost:42383/
[rosmaster.master][INFO] 2018-11-27 08:51:58,468: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,469: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,470: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,471: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,471: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,472: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,472: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,473: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,474: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,474: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,475: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,476: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,476: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,476: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2018-11-27 08:51:58,477: +PARAM [/gazebo/max_contacts] by /gazebo
